symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
TCS,INE467B01029,2025-08-07,NSE,EQ,EQ,sell,False,3.0,3015.9,602560670,1300000023012948,2025-08-07T10:30:16
ITC,INE154A01025,2025-08-08,BSE,EQ,A,buy,False,24.0,414.5,39900,1754623800088020177,2025-08-08T09:15:01
NCC,INE868B01028,2025-08-08,NSE,EQ,EQ,sell,False,85.0,222.5,400250559,1200000001731780,2025-08-08T09:17:46
WELSPUNLIV,INE192B01031,2025-08-08,NSE,EQ,EQ,sell,False,82.0,118.54,600312443,1300000002184190,2025-08-08T09:18:39
INOXWI-RE-BE,INE066P20011,2025-08-08,NSE,EQ,BE,sell,False,10.0,25.59,200424112,1100000003098149,2025-08-08T09:20:18
LXCHEM,INE576O01020,2025-08-08,NSE,EQ,EQ,buy,False,1.0,187.66,400656179,1200000005560939,2025-08-08T09:26:46
LXCHEM,INE576O01020,2025-08-08,NSE,EQ,EQ,buy,False,2.0,187.7,400656183,1200000005560939,2025-08-08T09:26:46
LXCHEM,INE576O01020,2025-08-08,NSE,EQ,EQ,buy,False,37.0,187.7,400656182,1200000005560939,2025-08-08T09:26:46
LXCHEM,INE576O01020,2025-08-08,NSE,EQ,EQ,buy,False,6.0,187.68,400656180,1200000005560939,2025-08-08T09:26:46
LXCHEM,INE576O01020,2025-08-08,NSE,EQ,EQ,buy,False,8.0,187.69,400656181,1200000005560939,2025-08-08T09:26:46
SHAILY,INE151G01028,2025-08-08,NSE,EQ,EQ,buy,False,6.0,1579.5,601297048,1300000009967758,2025-08-08T09:45:25
CENTRALBK,INE483A01010,2025-08-08,BSE,EQ,A,buy,False,50.0,35.53,3381000,1754629575838290482,2025-08-08T10:59:06
AWFIS,INE108V01019,2025-08-11,NSE,EQ,EQ,buy,False,19.0,559.95,79996,1000000000452307,2025-08-11T09:15:29
WIPRO,INE075A01022,2025-08-11,NSE,EQ,EQ,buy,False,41.0,239.87,600165926,1300000000823806,2025-08-11T09:15:59
SHAILY,INE151G01028,2025-08-11,NSE,EQ,EQ,sell,False,4.0,1631.2,600365040,1300000002111760,2025-08-11T09:18:45
SHAILY,INE151G01028,2025-08-11,NSE,EQ,EQ,sell,False,1.0,1632.5,600365039,1300000002111760,2025-08-11T09:18:45
SHAILY,INE151G01028,2025-08-11,NSE,EQ,EQ,sell,False,1.0,1632.6,600365038,1300000002111760,2025-08-11T09:18:45
GAEL,INE036B01030,2025-08-11,NSE,EQ,EQ,buy,False,10.0,103.42,200707433,1100000004814192,2025-08-11T09:24:41
LODHA,INE670K01029,2025-08-11,BSE,EQ,A,buy,False,2.0,1212.3,1855800,1754883000011569586,2025-08-11T09:25:37
JSWENERGY,INE121E01018,2025-08-11,NSE,EQ,EQ,buy,False,19.0,530.0,202081251,1100000015764317,2025-08-11T10:01:38
DEEDEV,INE841L01016,2025-08-11,NSE,EQ,EQ,sell,False,35.0,298.4,206795609,1100000060753390,2025-08-11T14:00:40
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,1.0,184.8,406435424,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,1.0,184.8,406435426,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,25.0,184.81,406435428,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,5.0,184.8,406435420,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,5.0,184.8,406435423,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,5.0,184.8,406435425,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,1.0,184.8,406435419,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,1.0,184.8,406435422,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,10.0,184.8,406435427,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,1.0,184.8,406435421,1200000068717114,2025-08-11T14:50:32
IGPL,INE204A01010,2025-08-12,NSE,EQ,EQ,buy,False,21.0,434.0,200072474,1100000000498192,2025-08-12T09:15:17
AWFIS,INE108V01019,2025-08-12,BSE,EQ,B,sell,False,20.0,617.0,4298500,1754969400000959182,2025-08-12T09:34:03
STERTOOLS,INE334A01023,2025-08-12,NSE,EQ,EQ,buy,False,17.0,309.55,601601327,1300000007721787,2025-08-12T09:34:45
STERTOOLS,INE334A01023,2025-08-12,NSE,EQ,EQ,buy,False,16.0,309.55,601608297,1300000007721787,2025-08-12T09:34:45
TORNTPOWER,INE813H01021,2025-08-12,BSE,EQ,A,sell,False,6.0,1352.3,4470200,1754979140972690696,2025-08-12T12:25:00
TORNTPOWER,INE813H01021,2025-08-12,BSE,EQ,A,sell,False,2.0,1352.4,4469600,1754979140972690696,2025-08-12T12:25:00
TORNTPOWER,INE813H01021,2025-08-12,BSE,EQ,A,sell,False,2.0,1352.45,4469400,1754979140972690696,2025-08-12T12:25:00
TORNTPOWER,INE813H01021,2025-08-12,BSE,EQ,A,sell,False,4.0,1352.35,4469900,1754979140972690696,2025-08-12T12:25:00
LXCHEM,INE576O01020,2025-08-12,NSE,EQ,EQ,sell,False,3.0,183.78,403612728,1200000043226744,2025-08-12T12:29:57
LXCHEM,INE576O01020,2025-08-12,NSE,EQ,EQ,sell,False,26.0,183.77,403612730,1200000043226744,2025-08-12T12:29:57
LXCHEM,INE576O01020,2025-08-12,NSE,EQ,EQ,sell,False,1.0,183.77,403612729,1200000043226744,2025-08-12T12:29:57
PPLPHARMA,INE0DK501011,2025-08-12,NSE,EQ,EQ,buy,False,36.0,189.93,403682403,1200000043898108,2025-08-12T12:35:09
PPLPHARMA,INE0DK501011,2025-08-12,NSE,EQ,EQ,buy,False,16.0,189.93,403682404,1200000043898108,2025-08-12T12:35:09
JINDALSAW,INE324A01032,2025-08-12,NSE,EQ,EQ,buy,False,49.0,200.39,204859656,1100000041814291,2025-08-12T12:42:28
LXCHEM,INE576O01020,2025-08-13,BSE,EQ,A,sell,False,27.0,186.65,5913200,1755062537745748666,2025-08-13T11:33:33
LXCHEM,INE576O01020,2025-08-13,BSE,EQ,A,sell,False,3.0,186.6,5913400,1755062537745748666,2025-08-13T11:33:33
BBL,INE464A01036,2025-08-13,BSE,EQ,A,sell,False,2.0,2822.85,3029300,1755061844271928536,2025-08-13T11:35:18
WIPRO,INE075A01022,2025-08-13,NSE,EQ,EQ,sell,False,20.0,241.09,603622759,1300000029314586,2025-08-13T11:36:26
ZAGGLE,INE07K301024,2025-08-13,BSE,EQ,A,sell,False,9.0,371.0,2932900,1755063346822265173,2025-08-13T11:37:33
ZAGGLE,INE07K301024,2025-08-13,BSE,EQ,A,sell,False,5.0,371.05,2932700,1755063346822265173,2025-08-13T11:37:33
ZAGGLE,INE07K301024,2025-08-13,BSE,EQ,A,sell,False,1.0,371.15,2932500,1755063346822265173,2025-08-13T11:37:33
LXCHEM,INE576O01020,2025-08-13,NSE,EQ,EQ,buy,False,54.0,185.0,403838952,1200000038358881,2025-08-13T12:14:42
AMJLAND,INE606A01024,2025-08-13,NSE,EQ,EQ,buy,False,29.0,54.05,5011348,1000000035023613,2025-08-13T12:47:11
AMJLAND,INE606A01024,2025-08-13,NSE,EQ,EQ,buy,False,10.0,54.05,4997023,1000000035023613,2025-08-13T12:47:11
AMJLAND,INE606A01024,2025-08-13,NSE,EQ,EQ,buy,False,11.0,54.05,4997022,1000000035023613,2025-08-13T12:47:11
AMJLAND,INE606A01024,2025-08-13,NSE,EQ,EQ,buy,False,60.0,54.05,4997024,1000000035023613,2025-08-13T12:47:11
AMJLAND,INE606A01024,2025-08-13,NSE,EQ,EQ,buy,False,75.0,54.05,3626368,1000000035023613,2025-08-13T12:47:11
DEEDEV,INE841L01016,2025-08-13,NSE,EQ,EQ,buy,False,35.0,286.25,207008894,1100000063312204,2025-08-13T14:19:45
AWFIS,INE108V01019,2025-08-14,BSE,EQ,B,sell,False,25.0,578.45,1674700,1755142200000529089,2025-08-14T09:22:14
AWFIS,INE108V01019,2025-08-14,BSE,EQ,B,sell,False,1.0,578.55,1674500,1755142200000529089,2025-08-14T09:22:14
ZAGGLE,INE07K301024,2025-08-14,NSE,EQ,EQ,buy,False,27.0,359.0,602788647,1300000023693368,2025-08-14T11:14:17
ZAGGLE,INE07K301024,2025-08-14,NSE,EQ,EQ,sell,False,1.0,367.15,606168397,1300000052086755,2025-08-14T15:06:55
ZAGGLE,INE07K301024,2025-08-14,NSE,EQ,EQ,sell,False,10.0,367.2,606168396,1300000052086755,2025-08-14T15:06:55
ZAGGLE,INE07K301024,2025-08-14,NSE,EQ,EQ,sell,False,16.0,367.15,606168398,1300000052086755,2025-08-14T15:06:55
AWFIS,INE108V01019,2025-08-14,NSE,EQ,EQ,buy,False,11.0,559.75,5550392,1000000054456331,2025-08-14T15:15:46
AWFIS,INE108V01019,2025-08-14,NSE,EQ,EQ,buy,False,7.0,559.65,5550391,1000000054456331,2025-08-14T15:15:46
WIPRO,INE075A01022,2025-08-18,NSE,EQ,EQ,sell,False,12.0,246.9,600393930,1300000001996537,2025-08-18T09:17:43
WIPRO,INE075A01022,2025-08-18,NSE,EQ,EQ,sell,False,25.0,246.9,600393931,1300000001996537,2025-08-18T09:17:43
WIPRO,INE075A01022,2025-08-18,NSE,EQ,EQ,sell,False,23.0,246.9,600393929,1300000001996537,2025-08-18T09:17:43
WIPRO,INE075A01022,2025-08-18,NSE,EQ,EQ,sell,False,1.0,246.9,600393932,1300000001996537,2025-08-18T09:17:43
M&MFIN,INE774D01024,2025-08-18,BSE,EQ,A,sell,False,38.0,260.5,297700,1755487800010112154,2025-08-18T09:18:33
ITC,INE154A01025,2025-08-18,BSE,EQ,A,buy,False,72.0,409.0,1240000,1755487800005286219,2025-08-18T09:25:13
ZAGGLE,INE07K301024,2025-08-18,BSE,EQ,A,sell,False,19.0,392.45,1372100,1755487800005559092,2025-08-18T09:38:30
ZAGGLE,INE07K301024,2025-08-18,BSE,EQ,A,sell,False,5.0,392.4,1372300,1755487800005559092,2025-08-18T09:38:30
COALINDIA,INE522F01014,2025-08-18,NSE,EQ,EQ,sell,False,20.0,385.7,1959475,1000000015940345,2025-08-18T10:10:58
ELECTCAST,INE086A01029,2025-08-18,BSE,EQ,A,buy,False,20.0,102.0,2140200,1755491316549247852,2025-08-18T10:16:35
FINPIPE,INE183A01024,2025-08-18,NSE,EQ,EQ,sell,False,4.0,195.85,203427123,1100000024607978,2025-08-18T10:32:07
FINPIPE,INE183A01024,2025-08-18,NSE,EQ,EQ,sell,False,16.0,195.85,203427124,1100000024607978,2025-08-18T10:32:07
LXCHEM,INE576O01020,2025-08-18,NSE,EQ,EQ,sell,False,20.0,186.32,402591093,1200000021600114,2025-08-18T10:35:09
AWFIS,INE108V01019,2025-08-19,BSE,EQ,B,sell,False,18.0,584.5,515100,1755574200218251066,2025-08-19T09:16:57
LXCHEM,INE576O01020,2025-08-19,NSE,EQ,EQ,sell,False,73.0,229.76,400221668,1200000001688372,2025-08-19T09:17:58
LXCHEM,INE576O01020,2025-08-19,NSE,EQ,EQ,sell,False,61.0,229.79,400221667,1200000001688372,2025-08-19T09:17:58
BMW,INE374E01021,2025-08-19,BSE,EQ,B,buy,False,95.0,47.95,1839000,1755574200001021301,2025-08-19T09:20:49
BMW,INE374E01021,2025-08-19,BSE,EQ,B,buy,False,12.0,47.95,1941400,1755574200001021301,2025-08-19T09:20:49
BMW,INE374E01021,2025-08-19,BSE,EQ,B,buy,False,200.0,47.95,1314500,1755574200001021301,2025-08-19T09:20:49
BMW,INE374E01021,2025-08-19,BSE,EQ,B,buy,False,2.0,47.95,1614300,1755574200001021301,2025-08-19T09:20:49
BMW,INE374E01021,2025-08-19,BSE,EQ,B,buy,False,233.0,47.95,1737700,1755574200001021301,2025-08-19T09:20:49
BMW,INE374E01021,2025-08-19,BSE,EQ,B,buy,False,81.0,47.95,1290000,1755574200001021301,2025-08-19T09:20:49
AMJLAND,INE606A01024,2025-08-19,BSE,EQ,B,sell,False,65.0,55.42,2023600,1755574200000045350,2025-08-19T09:37:31
AMJLAND,INE606A01024,2025-08-19,BSE,EQ,B,sell,False,86.0,55.47,2023400,1755574200000045350,2025-08-19T09:37:31
AMJLAND,INE606A01024,2025-08-19,BSE,EQ,B,sell,False,33.0,55.52,2023200,1755574200000045350,2025-08-19T09:37:31
AMJLAND,INE606A01024,2025-08-19,BSE,EQ,B,sell,False,1.0,55.58,2023000,1755574200000045350,2025-08-19T09:37:31
BMW,INE374E01021,2025-08-19,BSE,EQ,B,sell,False,68.0,47.5,4038800,1755574200001134756,2025-08-19T10:06:41
FIVESTAR,INE128S01021,2025-08-19,NSE,EQ,EQ,buy,False,5.0,590.8,202368485,1100000018604205,2025-08-19T10:23:39
INFY,INE009A01021,2025-08-19,NSE,EQ,EQ,buy,False,2.0,1440.5,202519404,1100000019832205,2025-08-19T10:30:01
DATAPATTNS,INE0IX101010,2025-08-19,NSE,EQ,EQ,buy,False,1.0,2563.3,202574510,1100000020261274,2025-08-19T10:32:22
GAEL,INE036B01030,2025-08-19,BSE,EQ,A,buy,False,20.0,103.8,3250400,1755577278077954300,2025-08-19T10:33:03
TATATECH,INE142M01025,2025-08-19,BSE,EQ,A,buy,False,5.0,681.75,6103900,1755591448865905901,2025-08-19T14:41:59
SONACOMS,INE073K01018,2025-08-20,NSE,EQ,EQ,buy,False,21.0,453.6,600287209,1300000001820879,2025-08-20T09:18:29
AWFIS,INE108V01019,2025-08-20,NSE,EQ,EQ,buy,False,3.0,578.9,384169,1000000002464734,2025-08-20T09:20:16
AWFIS,INE108V01019,2025-08-20,NSE,EQ,EQ,buy,False,1.0,578.9,384168,1000000002464734,2025-08-20T09:20:16
AWFIS,INE108V01019,2025-08-20,NSE,EQ,EQ,buy,False,13.0,578.9,384167,1000000002464734,2025-08-20T09:20:16
LEHAR-X,INE976H01018,2025-08-20,BSE,EQ,X,buy,False,36.0,270.0,377300,1755660600001044153,2025-08-20T09:20:20
LUXIND,INE150G01020,2025-08-20,NSE,EQ,EQ,buy,False,1.0,1355.0,403384317,1200000029608684,2025-08-20T11:25:47
ITDC,INE353K01014,2025-08-20,BSE,EQ,B,sell,False,10.0,562.1,7495100,1755668801390082548,2025-08-20T11:30:07
STERTOOLS,INE334A01023,2025-08-20,BSE,EQ,B,sell,False,10.0,322.2,16840500,1755668267205490129,2025-08-20T11:31:04
ITC,INE154A01025,2025-08-20,NSE,EQ,EQ,sell,False,30.0,409.65,204372568,1100000032674712,2025-08-20T11:31:56
LODHA,INE670K01029,2025-08-20,NSE,EQ,EQ,sell,False,1.0,1271.3,403464612,1200000030892312,2025-08-20T11:32:37
LODHA,INE670K01029,2025-08-20,NSE,EQ,EQ,sell,False,3.0,1271.3,403464611,1200000030892312,2025-08-20T11:32:37
INDUSTOWER,INE121J01017,2025-08-20,NSE,EQ,EQ,sell,False,10.0,349.0,206644525,1100000050880670,2025-08-20T13:28:41
COALINDIA,INE522F01014,2025-08-21,NSE,EQ,EQ,buy,False,27.0,379.45,31253,1000000000254289,2025-08-21T09:15:03
LEHAR-X,INE976H01018,2025-08-21,BSE,EQ,X,sell,False,36.0,290.0,2805600,1755747000001027603,2025-08-21T10:48:16
ITDC,INE353K01014,2025-08-21,NSE,EQ,EQ,buy,False,2.0,564.35,203545381,1100000027427611,2025-08-21T11:04:34
GAEL,INE036B01030,2025-08-21,NSE,EQ,EQ,buy,False,10.0,106.59,203566417,1100000027621389,2025-08-21T11:05:50
INFY,INE009A01021,2025-08-21,NSE,EQ,EQ,buy,False,1.0,1499.0,203617237,1100000028047871,2025-08-21T11:08:37
LODHA,INE670K01029,2025-08-21,NSE,EQ,EQ,sell,False,3.0,1295.1,405480691,1200000050875895,2025-08-21T13:40:01
DEEDEV,INE841L01016,2025-08-22,NSE,EQ,EQ,buy,False,107.0,275.0,200047901,1100000000350412,2025-08-22T09:15:05
PPLPHARMA,INE0DK501011,2025-08-22,NSE,EQ,EQ,sell,False,30.0,192.9,400781160,1200000007440829,2025-08-22T09:33:48
PPLPHARMA,INE0DK501011,2025-08-22,NSE,EQ,EQ,sell,False,57.0,192.88,400781161,1200000007440829,2025-08-22T09:33:48
PPLPHARMA,INE0DK501011,2025-08-22,NSE,EQ,EQ,sell,False,16.0,192.88,400781162,1200000007440829,2025-08-22T09:33:48
PERSISTENT,INE262H01021,2025-08-22,NSE,EQ,EQ,sell,False,1.0,5351.0,400812355,1200000007811935,2025-08-22T09:34:57
DEEDEV,INE841L01016,2025-08-22,NSE,EQ,EQ,sell,False,1.0,274.9,201250435,1100000010133064,2025-08-22T09:41:10
DEEDEV,INE841L01016,2025-08-22,NSE,EQ,EQ,sell,False,11.0,274.9,201250436,1100000010133064,2025-08-22T09:41:10
DEEDEV,INE841L01016,2025-08-22,NSE,EQ,EQ,sell,False,1.0,274.85,201250437,1100000010133064,2025-08-22T09:41:10
DEEDEV,INE841L01016,2025-08-22,NSE,EQ,EQ,sell,False,18.0,274.85,201250438,1100000010133064,2025-08-22T09:41:10
DEEDEV,INE841L01016,2025-08-22,NSE,EQ,EQ,sell,False,28.0,275.05,201250432,1100000010133064,2025-08-22T09:41:10
DEEDEV,INE841L01016,2025-08-22,NSE,EQ,EQ,sell,False,35.0,274.95,201250434,1100000010133064,2025-08-22T09:41:10
DEEDEV,INE841L01016,2025-08-22,NSE,EQ,EQ,sell,False,4.0,275.0,201250433,1100000010133064,2025-08-22T09:41:10
DEEDEV,INE841L01016,2025-08-22,NSE,EQ,EQ,sell,False,9.0,274.85,201250439,1100000010133064,2025-08-22T09:41:10
PPLPHARMA,INE0DK501011,2025-08-22,NSE,EQ,EQ,buy,False,51.0,194.79,401285897,1200000012973233,2025-08-22T09:55:30
PFC,INE134E01011,2025-08-22,NSE,EQ,EQ,buy,False,3.0,400.7,402667276,1200000028067399,2025-08-22T11:24:34
PFC,INE134E01011,2025-08-22,NSE,EQ,EQ,buy,False,22.0,400.7,402667275,1200000028067399,2025-08-22T11:24:34
FIVESTAR,INE128S01021,2025-08-22,NSE,EQ,EQ,buy,False,10.0,588.9,207229421,1100000060805696,2025-08-22T14:50:20
DATAPATTNS,INE0IX101010,2025-08-25,NSE,EQ,EQ,buy,False,1.0,2615.0,200083105,1100000000325542,2025-08-25T09:15:01
IGPL,INE204A01010,2025-08-25,NSE,EQ,EQ,sell,False,16.0,460.0,200386714,1100000002612222,2025-08-25T09:19:13
IGPL,INE204A01010,2025-08-25,NSE,EQ,EQ,sell,False,5.0,460.0,200386713,1100000002612222,2025-08-25T09:19:13
INFY,INE009A01021,2025-08-25,BSE,EQ,A,sell,False,2.0,1516.6,1348900,1756092600093476346,2025-08-25T09:23:28
BMW,INE374E01021,2025-08-25,BSE,EQ,B,sell,False,200.0,48.5,1406000,1756092600037102183,2025-08-25T09:26:37
TCS,INE467B01029,2025-08-25,NSE,EQ,EQ,buy,False,2.0,3117.9,600904947,1300000006922922,2025-08-25T09:32:19
TCS,INE467B01029,2025-08-25,NSE,EQ,EQ,buy,False,1.0,3117.9,600904948,1300000006922922,2025-08-25T09:32:19
CMSINFO,INE925R01014,2025-08-25,NSE,EQ,EQ,buy,False,13.0,445.8,1247275,1000000011123764,2025-08-25T09:58:15
COALINDIA,INE522F01014,2025-08-25,NSE,EQ,EQ,sell,False,20.0,380.25,4306024,1000000041589645,2025-08-25T13:53:52
BBL,INE464A01036,2025-08-25,NSE,EQ,EQ,buy,False,1.0,2820.0,4424569,1000000042660968,2025-08-25T14:03:58
BBL,INE464A01036,2025-08-25,NSE,EQ,EQ,buy,False,1.0,2820.0,4424472,1000000042660968,2025-08-25T14:03:58
BBL,INE464A01036,2025-08-25,NSE,EQ,EQ,sell,False,2.0,2884.0,6019247,1000000052728157,2025-08-25T15:26:20
ITC,INE154A01025,2025-08-25,BSE,EQ,A,buy,False,5.0,399.4,6788100,1756115745773058785,2025-08-25T15:29:05
KITEX,INE602G01020,2025-08-26,NSE,EQ,EQ,buy,False,50.0,178.49,400023984,1200000000267232,2025-08-26T09:15:00
BODALCHEM,INE338D01028,2025-08-26,NSE,EQ,EQ,buy,False,98.0,65.0,6736163,1000000000203998,2025-08-26T09:15:02
BODALCHEM,INE338D01028,2025-08-26,NSE,EQ,EQ,buy,False,51.0,65.0,6805768,1000000000203998,2025-08-26T09:15:02
YUKEN,INE384C01016,2025-08-26,NSE,EQ,EQ,buy,False,9.0,990.0,600809904,1300000006498427,2025-08-26T09:30:42
FINPIPE,INE183A01024,2025-08-26,NSE,EQ,EQ,sell,False,2.0,210.06,201265410,1100000010097363,2025-08-26T09:39:40
FINPIPE,INE183A01024,2025-08-26,NSE,EQ,EQ,sell,False,2.0,210.08,201265407,1100000010097363,2025-08-26T09:39:40
FINPIPE,INE183A01024,2025-08-26,NSE,EQ,EQ,sell,False,41.0,210.09,201265406,1100000010097363,2025-08-26T09:39:40
FINPIPE,INE183A01024,2025-08-26,NSE,EQ,EQ,sell,False,4.0,210.06,201265411,1100000010097363,2025-08-26T09:39:40
FINPIPE,INE183A01024,2025-08-26,NSE,EQ,EQ,sell,False,48.0,210.08,201265408,1100000010097363,2025-08-26T09:39:40
FINPIPE,INE183A01024,2025-08-26,NSE,EQ,EQ,sell,False,15.0,210.05,201265414,1100000010097363,2025-08-26T09:39:40
FINPIPE,INE183A01024,2025-08-26,NSE,EQ,EQ,sell,False,1.0,210.08,201265409,1100000010097363,2025-08-26T09:39:40
FINPIPE,INE183A01024,2025-08-26,NSE,EQ,EQ,sell,False,1.0,210.06,201265412,1100000010097363,2025-08-26T09:39:40
FINPIPE,INE183A01024,2025-08-26,NSE,EQ,EQ,sell,False,14.0,210.06,201265413,1100000010097363,2025-08-26T09:39:40
BBL,INE464A01036,2025-08-26,NSE,EQ,EQ,sell,False,6.0,2863.5,1017298,1000000008581789,2025-08-26T09:40:37
PNCINFRA,INE195J01029,2025-08-28,NSE,EQ,EQ,buy,False,33.0,296.9,400051005,1200000000282249,2025-08-28T09:15:05
KPL,INE552U01010,2025-08-28,BSE,EQ,B,buy,False,10.0,990.0,273300,1756351800009037133,2025-08-28T09:17:47
IGPL,INE204A01010,2025-08-28,NSE,EQ,EQ,buy,False,22.0,435.0,200691428,1100000003915789,2025-08-28T09:21:36
DEEDEV,INE841L01016,2025-08-28,NSE,EQ,EQ,buy,False,37.0,266.0,200851396,1100000005858487,2025-08-28T09:26:06
HCLTECH,INE860A01027,2025-08-28,NSE,EQ,EQ,buy,False,6.0,1450.0,208405494,1100000044156151,2025-08-28T12:51:41
KPL,INE552U01010,2025-08-28,BSE,EQ,B,sell,False,2.0,1000.05,8003100,1756351800009237974,2025-08-28T14:48:57
KPL,INE552U01010,2025-08-28,BSE,EQ,B,sell,False,8.0,1000.1,8002900,1756351800009237974,2025-08-28T14:48:57
PNCINFRA,INE195J01029,2025-08-28,NSE,EQ,EQ,sell,False,33.0,300.0,406423537,1200000061048268,2025-08-28T14:49:19
IGPL,INE204A01010,2025-08-28,NSE,EQ,EQ,sell,False,2.0,430.05,208032940,1100000061802787,2025-08-28T14:49:52
IGPL,INE204A01010,2025-08-28,NSE,EQ,EQ,sell,False,20.0,430.05,208032939,1100000061802787,2025-08-28T14:49:52
AWFIS,INE108V01019,2025-08-28,NSE,EQ,EQ,buy,False,17.0,568.6,6291788,1000000054416625,2025-08-28T15:12:02
KITEX,INE602G01020,2025-08-29,NSE,EQ,EQ,buy,False,6.0,171.1,400587837,1200000000272448,2025-08-29T09:15:04
INDUSTOWER,INE121J01017,2025-08-29,NSE,EQ,EQ,buy,False,21.0,338.6,200090993,1100000000602884,2025-08-29T09:15:31
BMW,INE374E01021,2025-08-29,BSE,EQ,B,buy,False,1.0,46.9,1544500,1756438200015014828,2025-08-29T09:40:20
BMW,INE374E01021,2025-08-29,BSE,EQ,B,buy,False,211.0,46.89,1544300,1756438200015014828,2025-08-29T09:40:20
KITEX,INE602G01020,2025-08-29,NSE,EQ,EQ,buy,False,6.0,172.41,401045722,1200000009766275,2025-08-29T09:40:32
M&MFIN,INE774D01024,2025-08-29,NSE,EQ,EQ,buy,False,39.0,255.0,404146383,1200000019029607,2025-08-29T10:20:37
KITEX,INE602G01020,2025-08-29,NSE,EQ,EQ,buy,False,1.0,173.27,402320937,1200000023875115,2025-08-29T10:45:00
KITEX,INE602G01020,2025-08-29,NSE,EQ,EQ,buy,False,5.0,173.43,402320938,1200000023875115,2025-08-29T10:45:00
DEEDEV,INE841L01016,2025-08-29,BSE,EQ,B,sell,False,20.0,270.05,9257600,1756449687684075065,2025-08-29T12:23:21
PERSISTENT,INE262H01021,2025-08-29,NSE,EQ,EQ,sell,False,1.0,5314.0,403737125,1200000040229200,2025-08-29T12:25:06
ITC,INE154A01025,2025-08-29,NSE,EQ,EQ,sell,False,10.0,407.25,205062527,1100000043843197,2025-08-29T12:53:03
KPL,INE552U01010,2025-09-01,BSE,EQ,B,buy,False,10.0,984.95,147800,1756697400006040099,2025-09-01T09:15:05
KITEX,INE602G01020,2025-09-01,BSE,EQ,B,sell,False,9.0,183.1,170900,1756697400001028219,2025-09-01T09:16:20
KITEX,INE602G01020,2025-09-01,BSE,EQ,B,sell,False,34.0,183.15,170700,1756697400001028219,2025-09-01T09:16:20
KITEX,INE602G01020,2025-09-01,BSE,EQ,B,sell,False,25.0,183.3,170500,1756697400001028219,2025-09-01T09:16:20
YUKEN,INE384C01016,2025-09-01,BSE,EQ,B,sell,False,1.0,1017.3,466400,1756697400005058059,2025-09-01T09:16:29
ITC,INE154A01025,2025-09-01,BSE,EQ,A,sell,False,1.0,409.6,325400,1756697400009087629,2025-09-01T09:18:43
ITC,INE154A01025,2025-09-01,BSE,EQ,A,sell,False,9.0,409.65,325200,1756697400009087629,2025-09-01T09:18:43
ONGC,INE213A01029,2025-09-01,NSE,EQ,EQ,buy,False,17.0,234.49,400462635,1200000003643579,2025-09-01T09:22:40
YUKEN,INE384C01016,2025-09-01,BSE,EQ,B,sell,False,8.0,1005.15,10359300,1756697400005481934,2025-09-01T09:22:57
NAHARINDUS-T,INE289A01011,2025-09-01,BSE,EQ,T,buy,False,6.0,112.85,2010800,1756697400001243019,2025-09-01T09:52:15
STERTOOLS,INE334A01023,2025-09-01,NSE,EQ,EQ,buy,False,9.0,309.7,602063661,1300000012764179,2025-09-01T10:00:07
STERTOOLS,INE334A01023,2025-09-01,NSE,EQ,EQ,buy,False,1.0,309.7,602059853,1300000012764179,2025-09-01T10:00:07
ITDC,INE353K01014,2025-09-01,NSE,EQ,EQ,buy,False,8.0,532.3,202364394,1100000015940211,2025-09-01T10:06:36
BMW,INE374E01021,2025-09-01,BSE,EQ,B,sell,False,100.0,47.1,4744200,1756697400006030678,2025-09-01T11:21:45
BAJAJHFL,INE377Y01014,2025-09-01,BSE,EQ,A,buy,False,10.0,111.75,5350300,1756705486263160118,2025-09-01T11:22:06
AWFIS,INE108V01019,2025-09-01,NSE,EQ,EQ,sell,False,3.0,569.9,2653702,1000000024425392,2025-09-01T11:25:00
AWFIS,INE108V01019,2025-09-01,NSE,EQ,EQ,sell,False,7.0,569.9,2653703,1000000024425392,2025-09-01T11:25:00
PFC,INE134E01011,2025-09-01,NSE,EQ,EQ,buy,False,24.0,387.25,403764233,1200000034070382,2025-09-01T12:02:37
